dup1,dup2,type
Zm00001eb009090,Zm00001eb190340,DD
Zm00001eb054990,Zm00001eb190340,DD
Zm00001eb432580,Zm00001eb190340,DD
Zm00001eb399860,Zm00001eb190340,DD
Zm00001eb016340,Zm00001eb190350,DD
Zm00001eb040840,Zm00001eb190350,DD
Zm00001eb408300,Zm00001eb190350,DD
Zm00001eb357910,Zm00001eb190360,DD
Zm00001eb241830,Zm00001eb190380,DD
Zm00001eb336570,Zm00001eb190380,DD
Zm00001eb055280,Zm00001eb190410,DD
Zm00001eb143050,Zm00001eb190410,DD
Zm00001eb181520,Zm00001eb190410,DD
Zm00001eb212050,Zm00001eb190410,DD
Zm00001eb216090,Zm00001eb190410,DD
Zm00001eb389570,Zm00001eb190410,DD
Zm00001eb432690,Zm00001eb190410,DD
Zm00001eb055610,Zm00001eb190420,DD
Zm00001eb087970,Zm00001eb190420,DD
Zm00001eb137320,Zm00001eb190420,DD
Zm00001eb259640,Zm00001eb190420,DD
Zm00001eb240080,Zm00001eb190420,DD
Zm00001eb270330,Zm00001eb190420,DD
Zm00001eb371630,Zm00001eb190430,DD
Zm00001eb338750,Zm00001eb190430,DD
Zm00001eb350640,Zm00001eb190430,DD
Zm00001eb433630,Zm00001eb190430,DD
Zm00001eb041920,Zm00001eb190440,DD
Zm00001eb003330,Zm00001eb190450,DD
Zm00001eb006340,Zm00001eb190450,DD
Zm00001eb102980,Zm00001eb190450,DD
Zm00001eb149620,Zm00001eb190450,DD
Zm00001eb227360,Zm00001eb190450,DD
Zm00001eb193500,Zm00001eb190450,DD
Zm00001eb199070,Zm00001eb190450,DD
Zm00001eb293520,Zm00001eb190450,DD
Zm00001eb396480,Zm00001eb190450,DD
Zm00001eb433270,Zm00001eb190450,DD
Zm00001eb188030,Zm00001eb190460,DD
Zm00001eb251620,Zm00001eb190460,DD
Zm00001eb085080,Zm00001eb190490,DD
Zm00001eb051780,Zm00001eb190500,DD
Zm00001eb219230,Zm00001eb190500,DD
Zm00001eb086800,Zm00001eb190510,DD
Zm00001eb377900,Zm00001eb190510,DD
Zm00001eb270260,Zm00001eb190520,DD
Zm00001eb141210,Zm00001eb190530,DD
Zm00001eb189550,Zm00001eb190530,DD
Zm00001eb041980,Zm00001eb190540,DD
Zm00001eb179160,Zm00001eb190540,DD
Zm00001eb104430,Zm00001eb190550,DD
Zm00001eb004000,Zm00001eb190560,DD
Zm00001eb428110,Zm00001eb190560,DD
Zm00001eb187630,Zm00001eb190570,DD
Zm00001eb428080,Zm00001eb190570,DD
Zm00001eb011380,Zm00001eb190580,DD
Zm00001eb054510,Zm00001eb190580,DD
Zm00001eb197570,Zm00001eb190580,DD
Zm00001eb216590,Zm00001eb190580,DD
Zm00001eb177680,Zm00001eb190590,DD
Zm00001eb222530,Zm00001eb190590,DD
Zm00001eb228780,Zm00001eb190590,DD
Zm00001eb433430,Zm00001eb190610,DD
Zm00001eb004400,Zm00001eb190630,DD
Zm00001eb044130,Zm00001eb190630,DD
Zm00001eb240040,Zm00001eb190630,DD
Zm00001eb185930,Zm00001eb190630,DD
Zm00001eb220770,Zm00001eb190630,DD
Zm00001eb226920,Zm00001eb190630,DD
Zm00001eb232200,Zm00001eb190630,DD
Zm00001eb248580,Zm00001eb190630,DD
Zm00001eb272920,Zm00001eb190630,DD
Zm00001eb279530,Zm00001eb190670,DD
Zm00001eb228910,Zm00001eb190720,DD
Zm00001eb228910,Zm00001eb190730,DD
Zm00001eb106570,Zm00001eb190780,DD
Zm00001eb201040,Zm00001eb190780,DD
Zm00001eb229600,Zm00001eb190780,DD
Zm00001eb044630,Zm00001eb190810,DD
Zm00001eb058220,Zm00001eb190810,DD
Zm00001eb086530,Zm00001eb190810,DD
Zm00001eb113540,Zm00001eb190810,DD
Zm00001eb378560,Zm00001eb190810,DD
Zm00001eb065740,Zm00001eb190840,DD
Zm00001eb418240,Zm00001eb190870,DD
Zm00001eb144950,Zm00001eb190900,DD
Zm00001eb091760,Zm00001eb190900,DD
Zm00001eb105360,Zm00001eb190930,DD
Zm00001eb321870,Zm00001eb190930,DD
Zm00001eb022920,Zm00001eb190970,DD
Zm00001eb063690,Zm00001eb190990,DD
Zm00001eb079290,Zm00001eb190990,DD
Zm00001eb097530,Zm00001eb190990,DD
Zm00001eb137610,Zm00001eb190990,DD
Zm00001eb211150,Zm00001eb190990,DD
Zm00001eb233340,Zm00001eb190990,DD
Zm00001eb012500,Zm00001eb191010,DD
Zm00001eb234650,Zm00001eb191010,DD
Zm00001eb038920,Zm00001eb191020,DD
Zm00001eb107340,Zm00001eb191020,DD
Zm00001eb130560,Zm00001eb191020,DD
Zm00001eb175840,Zm00001eb191020,DD
Zm00001eb286160,Zm00001eb191020,DD
Zm00001eb118650,Zm00001eb191120,DD
Zm00001eb164170,Zm00001eb191120,DD
Zm00001eb419230,Zm00001eb191120,DD
Zm00001eb406760,Zm00001eb191120,DD
Zm00001eb380920,Zm00001eb191140,DD
Zm00001eb003920,Zm00001eb191170,DD
Zm00001eb010570,Zm00001eb191170,DD
Zm00001eb117380,Zm00001eb191170,DD
Zm00001eb151910,Zm00001eb191170,DD
Zm00001eb403030,Zm00001eb191170,DD
Zm00001eb398670,Zm00001eb191170,DD
Zm00001eb192480,Zm00001eb191180,DD
Zm00001eb225820,Zm00001eb191180,DD
Zm00001eb270530,Zm00001eb191180,DD
Zm00001eb414810,Zm00001eb191180,DD
Zm00001eb188550,Zm00001eb191190,DD
Zm00001eb209770,Zm00001eb191190,DD
Zm00001eb252260,Zm00001eb191190,DD
Zm00001eb095770,Zm00001eb191270,DD
Zm00001eb035700,Zm00001eb191290,DD
Zm00001eb092350,Zm00001eb191310,DD
Zm00001eb092360,Zm00001eb191310,DD
Zm00001eb092430,Zm00001eb191310,DD
Zm00001eb304570,Zm00001eb191340,DD
Zm00001eb088850,Zm00001eb191350,DD
Zm00001eb169210,Zm00001eb191370,DD
Zm00001eb258220,Zm00001eb191370,DD
Zm00001eb408730,Zm00001eb191380,DD
Zm00001eb132350,Zm00001eb191390,DD
Zm00001eb258280,Zm00001eb191420,DD
Zm00001eb306580,Zm00001eb191420,DD
Zm00001eb247160,Zm00001eb191440,DD
Zm00001eb301960,Zm00001eb191440,DD
Zm00001eb052190,Zm00001eb191470,DD
Zm00001eb078030,Zm00001eb191470,DD
Zm00001eb286320,Zm00001eb191470,DD
Zm00001eb077880,Zm00001eb191480,DD
Zm00001eb038610,Zm00001eb191480,DD
Zm00001eb046570,Zm00001eb191480,DD
Zm00001eb184830,Zm00001eb191480,DD
Zm00001eb157840,Zm00001eb191520,DD
Zm00001eb003180,Zm00001eb191550,DD
Zm00001eb194880,Zm00001eb191550,DD
Zm00001eb222160,Zm00001eb191550,DD
Zm00001eb188440,Zm00001eb191570,DD
Zm00001eb272320,Zm00001eb191570,DD
Zm00001eb427690,Zm00001eb191570,DD
Zm00001eb046560,Zm00001eb191600,DD
Zm00001eb336120,Zm00001eb191600,DD
Zm00001eb053600,Zm00001eb191620,DD
Zm00001eb085450,Zm00001eb191620,DD
Zm00001eb124810,Zm00001eb191620,DD
Zm00001eb335590,Zm00001eb191620,DD
Zm00001eb395610,Zm00001eb191710,DD
Zm00001eb361220,Zm00001eb191720,DD
Zm00001eb155250,Zm00001eb191720,DD
Zm00001eb096710,Zm00001eb191740,DD
Zm00001eb306270,Zm00001eb191740,DD
Zm00001eb031780,Zm00001eb191750,DD
Zm00001eb152650,Zm00001eb191750,DD
Zm00001eb225590,Zm00001eb191750,DD
Zm00001eb277800,Zm00001eb191750,DD
Zm00001eb371460,Zm00001eb191750,DD
Zm00001eb139010,Zm00001eb191760,DD
Zm00001eb147610,Zm00001eb191760,DD
Zm00001eb004600,Zm00001eb191810,DD
Zm00001eb190310,Zm00001eb191810,DD
Zm00001eb366210,Zm00001eb191810,DD
Zm00001eb229050,Zm00001eb191820,DD
Zm00001eb280460,Zm00001eb191820,DD
Zm00001eb284570,Zm00001eb191820,DD
Zm00001eb137680,Zm00001eb191840,DD
Zm00001eb162870,Zm00001eb191840,DD
Zm00001eb170860,Zm00001eb191840,DD
Zm00001eb420770,Zm00001eb191840,DD
Zm00001eb367390,Zm00001eb191840,DD
Zm00001eb410430,Zm00001eb191840,DD
Zm00001eb111370,Zm00001eb191870,DD
Zm00001eb224150,Zm00001eb191870,DD
Zm00001eb190020,Zm00001eb191870,DD
Zm00001eb210080,Zm00001eb191870,DD
Zm00001eb367370,Zm00001eb191870,DD
Zm00001eb398710,Zm00001eb191870,DD
Zm00001eb021110,Zm00001eb191880,DD
Zm00001eb041680,Zm00001eb191880,DD
Zm00001eb067600,Zm00001eb191880,DD
Zm00001eb117490,Zm00001eb191880,DD
Zm00001eb353810,Zm00001eb191890,DD
Zm00001eb281420,Zm00001eb191920,DD
Zm00001eb309310,Zm00001eb191920,DD
Zm00001eb418990,Zm00001eb191920,DD
Zm00001eb032370,Zm00001eb191940,DD
Zm00001eb248780,Zm00001eb191940,DD
Zm00001eb427580,Zm00001eb191940,DD
Zm00001eb307530,Zm00001eb191990,DD
Zm00001eb339820,Zm00001eb191990,DD
Zm00001eb000860,Zm00001eb192060,DD
Zm00001eb404080,Zm00001eb192060,DD
Zm00001eb294320,Zm00001eb192080,DD
Zm00001eb392350,Zm00001eb192080,DD
Zm00001eb056770,Zm00001eb192100,DD
Zm00001eb074740,Zm00001eb192100,DD
Zm00001eb104940,Zm00001eb192100,DD
Zm00001eb251150,Zm00001eb192100,DD
Zm00001eb345050,Zm00001eb192100,DD
Zm00001eb362350,Zm00001eb192110,DD
Zm00001eb320360,Zm00001eb192140,DD
Zm00001eb041090,Zm00001eb192150,DD
Zm00001eb176900,Zm00001eb192150,DD
Zm00001eb019180,Zm00001eb192190,DD
Zm00001eb249000,Zm00001eb192190,DD
Zm00001eb266900,Zm00001eb192190,DD
Zm00001eb415230,Zm00001eb192200,DD
Zm00001eb310150,Zm00001eb192230,DD
Zm00001eb350790,Zm00001eb192250,DD
Zm00001eb287150,Zm00001eb192250,DD
Zm00001eb257900,Zm00001eb192280,DD
Zm00001eb275100,Zm00001eb192290,DD
Zm00001eb386740,Zm00001eb192290,DD
Zm00001eb268180,Zm00001eb192320,DD
Zm00001eb415620,Zm00001eb192350,DD
Zm00001eb129090,Zm00001eb192360,DD
Zm00001eb200290,Zm00001eb192380,DD
Zm00001eb200380,Zm00001eb192380,DD
Zm00001eb287220,Zm00001eb192410,DD
Zm00001eb099470,Zm00001eb192430,DD
Zm00001eb301520,Zm00001eb192430,DD
Zm00001eb374120,Zm00001eb192430,DD
Zm00001eb062050,Zm00001eb192470,DD
Zm00001eb063320,Zm00001eb192480,DD
Zm00001eb312200,Zm00001eb192480,DD
Zm00001eb350020,Zm00001eb192480,DD
Zm00001eb108670,Zm00001eb192490,DD
Zm00001eb176880,Zm00001eb192500,DD
Zm00001eb278350,Zm00001eb192550,DD
Zm00001eb001240,Zm00001eb192630,DD
Zm00001eb130780,Zm00001eb192630,DD
Zm00001eb207780,Zm00001eb192630,DD
Zm00001eb189870,Zm00001eb192630,DD
Zm00001eb040940,Zm00001eb192680,DD
Zm00001eb208210,Zm00001eb192680,DD
Zm00001eb167920,Zm00001eb192680,DD
Zm00001eb186500,Zm00001eb192680,DD
Zm00001eb186510,Zm00001eb192680,DD
Zm00001eb235610,Zm00001eb192680,DD
Zm00001eb392520,Zm00001eb192680,DD
Zm00001eb206560,Zm00001eb192690,DD
Zm00001eb233840,Zm00001eb192690,DD
Zm00001eb154530,Zm00001eb192730,DD
Zm00001eb377050,Zm00001eb192730,DD
Zm00001eb207960,Zm00001eb192750,DD
Zm00001eb086570,Zm00001eb192770,DD
Zm00001eb095760,Zm00001eb192770,DD
Zm00001eb313580,Zm00001eb192770,DD
Zm00001eb030680,Zm00001eb192780,DD
Zm00001eb147730,Zm00001eb192780,DD
Zm00001eb169330,Zm00001eb192780,DD
Zm00001eb268050,Zm00001eb192780,DD
Zm00001eb386840,Zm00001eb192780,DD
Zm00001eb050580,Zm00001eb192810,DD
Zm00001eb372970,Zm00001eb192830,DD
Zm00001eb203870,Zm00001eb192840,DD
Zm00001eb338960,Zm00001eb192840,DD
Zm00001eb281550,Zm00001eb192850,DD
Zm00001eb295000,Zm00001eb192890,DD
Zm00001eb235880,Zm00001eb192900,DD
Zm00001eb048040,Zm00001eb192910,DD
Zm00001eb349900,Zm00001eb192920,DD
Zm00001eb075700,Zm00001eb192950,DD
Zm00001eb185780,Zm00001eb192950,DD
Zm00001eb006180,Zm00001eb192960,DD
Zm00001eb040690,Zm00001eb192960,DD
Zm00001eb313850,Zm00001eb192960,DD
Zm00001eb130840,Zm00001eb192970,DD
Zm00001eb243430,Zm00001eb192970,DD
Zm00001eb378770,Zm00001eb192980,DD
Zm00001eb414590,Zm00001eb192990,DD
Zm00001eb414600,Zm00001eb193000,DD
Zm00001eb348060,Zm00001eb193010,DD
Zm00001eb291100,Zm00001eb193030,DD
Zm00001eb314020,Zm00001eb193090,DD
Zm00001eb256970,Zm00001eb193100,DD
Zm00001eb107290,Zm00001eb193130,DD
Zm00001eb268760,Zm00001eb193140,DD
Zm00001eb418760,Zm00001eb193140,DD
Zm00001eb106890,Zm00001eb193160,DD
Zm00001eb121080,Zm00001eb193160,DD
Zm00001eb223530,Zm00001eb193160,DD
Zm00001eb357010,Zm00001eb193160,DD
Zm00001eb402960,Zm00001eb193170,DD
Zm00001eb215560,Zm00001eb193180,DD
Zm00001eb266890,Zm00001eb193190,DD
Zm00001eb123030,Zm00001eb193210,DD
Zm00001eb104450,Zm00001eb193210,DD
Zm00001eb177370,Zm00001eb193240,DD
Zm00001eb100700,Zm00001eb193270,DD
Zm00001eb100710,Zm00001eb193270,DD
Zm00001eb358090,Zm00001eb193280,DD
Zm00001eb312040,Zm00001eb193280,DD
Zm00001eb397010,Zm00001eb193280,DD
Zm00001eb177290,Zm00001eb193310,DD
Zm00001eb385050,Zm00001eb193310,DD
Zm00001eb357070,Zm00001eb193360,DD
Zm00001eb095500,Zm00001eb193370,DD
Zm00001eb229880,Zm00001eb193380,DD
Zm00001eb037860,Zm00001eb193390,DD
Zm00001eb129230,Zm00001eb193390,DD
Zm00001eb124130,Zm00001eb193390,DD
Zm00001eb176470,Zm00001eb193390,DD
Zm00001eb245550,Zm00001eb193390,DD
Zm00001eb213470,Zm00001eb193390,DD
Zm00001eb003790,Zm00001eb193410,DD
Zm00001eb381610,Zm00001eb193410,DD
Zm00001eb412630,Zm00001eb193410,DD
Zm00001eb342520,Zm00001eb193460,DD
Zm00001eb182660,Zm00001eb193480,DD
Zm00001eb161920,Zm00001eb193480,DD
Zm00001eb358060,Zm00001eb193480,DD
Zm00001eb305950,Zm00001eb193480,DD
Zm00001eb419470,Zm00001eb193480,DD
Zm00001eb364640,Zm00001eb193490,DD
Zm00001eb065650,Zm00001eb193500,DD
Zm00001eb114710,Zm00001eb193500,DD
Zm00001eb165250,Zm00001eb193500,DD
Zm00001eb253570,Zm00001eb193500,DD
Zm00001eb266810,Zm00001eb193500,DD
Zm00001eb011480,Zm00001eb193510,DD
Zm00001eb054290,Zm00001eb193510,DD
Zm00001eb054400,Zm00001eb193510,DD
Zm00001eb216720,Zm00001eb193510,DD
Zm00001eb398160,Zm00001eb193510,DD
Zm00001eb051550,Zm00001eb193530,DD
Zm00001eb426110,Zm00001eb193530,DD
Zm00001eb040530,Zm00001eb193550,DD
Zm00001eb068530,Zm00001eb193550,DD
Zm00001eb271520,Zm00001eb193550,DD
Zm00001eb375580,Zm00001eb193550,DD
Zm00001eb432090,Zm00001eb193550,DD
Zm00001eb266970,Zm00001eb193570,DD
Zm00001eb406020,Zm00001eb193570,DD
Zm00001eb011580,Zm00001eb193580,DD
Zm00001eb176670,Zm00001eb193590,DD
Zm00001eb157610,Zm00001eb193600,DD
Zm00001eb093900,Zm00001eb193600,DD
Zm00001eb195470,Zm00001eb193600,DD
Zm00001eb261380,Zm00001eb193600,DD
Zm00001eb381530,Zm00001eb193600,DD
Zm00001eb028690,Zm00001eb193610,DD
Zm00001eb137950,Zm00001eb193610,DD
Zm00001eb224320,Zm00001eb193610,DD
Zm00001eb418900,Zm00001eb193610,DD
Zm00001eb223970,Zm00001eb193620,DD
Zm00001eb168830,Zm00001eb193640,DD
Zm00001eb292100,Zm00001eb193660,DD
Zm00001eb038070,Zm00001eb193670,DD
Zm00001eb168320,Zm00001eb193680,DD
Zm00001eb203660,Zm00001eb193680,DD
Zm00001eb225560,Zm00001eb193680,DD
Zm00001eb255830,Zm00001eb193680,DD
Zm00001eb117920,Zm00001eb193690,DD
Zm00001eb299170,Zm00001eb193690,DD
Zm00001eb299020,Zm00001eb193690,DD
Zm00001eb333140,Zm00001eb193700,DD
Zm00001eb404500,Zm00001eb193700,DD
Zm00001eb063950,Zm00001eb193770,DD
Zm00001eb252610,Zm00001eb193770,DD
Zm00001eb194470,Zm00001eb193770,DD
Zm00001eb254860,Zm00001eb193770,DD
Zm00001eb307250,Zm00001eb193830,DD
Zm00001eb327750,Zm00001eb193830,DD
Zm00001eb033500,Zm00001eb193860,DD
Zm00001eb081330,Zm00001eb193860,DD
Zm00001eb066660,Zm00001eb193870,DD
Zm00001eb092380,Zm00001eb193870,DD
Zm00001eb161890,Zm00001eb193870,DD
Zm00001eb255470,Zm00001eb193900,DD
Zm00001eb033440,Zm00001eb193910,DD
Zm00001eb050270,Zm00001eb193910,DD
Zm00001eb060320,Zm00001eb193910,DD
Zm00001eb152260,Zm00001eb193910,DD
Zm00001eb249210,Zm00001eb193910,DD
Zm00001eb300850,Zm00001eb193910,DD
Zm00001eb315640,Zm00001eb193910,DD
Zm00001eb187720,Zm00001eb193920,DD
Zm00001eb255490,Zm00001eb193920,DD
Zm00001eb010530,Zm00001eb193940,DD
Zm00001eb199820,Zm00001eb193960,DD
Zm00001eb326600,Zm00001eb193960,DD
Zm00001eb322520,Zm00001eb193980,DD
Zm00001eb249010,Zm00001eb194000,DD
Zm00001eb022380,Zm00001eb194020,DD
Zm00001eb224200,Zm00001eb194020,DD
Zm00001eb255410,Zm00001eb194020,DD
Zm00001eb321970,Zm00001eb194020,DD
Zm00001eb279370,Zm00001eb194020,DD
Zm00001eb055900,Zm00001eb194040,DD
Zm00001eb057760,Zm00001eb194050,DD
Zm00001eb057780,Zm00001eb194050,DD
Zm00001eb373310,Zm00001eb194050,DD
Zm00001eb041700,Zm00001eb194060,DD
Zm00001eb047200,Zm00001eb194060,DD
Zm00001eb081230,Zm00001eb194060,DD
Zm00001eb087380,Zm00001eb194060,DD
Zm00001eb107750,Zm00001eb194060,DD
Zm00001eb222590,Zm00001eb194060,DD
Zm00001eb244570,Zm00001eb194060,DD
Zm00001eb244700,Zm00001eb194060,DD
Zm00001eb374230,Zm00001eb194060,DD
Zm00001eb047200,Zm00001eb194070,DD
Zm00001eb105190,Zm00001eb194070,DD
Zm00001eb138250,Zm00001eb194070,DD
Zm00001eb222590,Zm00001eb194070,DD
Zm00001eb244570,Zm00001eb194070,DD
Zm00001eb248110,Zm00001eb194070,DD
Zm00001eb415060,Zm00001eb194070,DD
Zm00001eb047200,Zm00001eb194080,DD
Zm00001eb105190,Zm00001eb194080,DD
Zm00001eb138250,Zm00001eb194080,DD
Zm00001eb255380,Zm00001eb194080,DD
Zm00001eb279380,Zm00001eb194080,DD
Zm00001eb222590,Zm00001eb194080,DD
Zm00001eb244570,Zm00001eb194080,DD
Zm00001eb415060,Zm00001eb194080,DD
Zm00001eb057780,Zm00001eb194090,DD
Zm00001eb283720,Zm00001eb194090,DD
Zm00001eb254690,Zm00001eb194110,DD
Zm00001eb254820,Zm00001eb194110,DD
Zm00001eb311240,Zm00001eb194180,DD
Zm00001eb311230,Zm00001eb194210,DD
Zm00001eb311180,Zm00001eb194220,DD
Zm00001eb085200,Zm00001eb194330,DD
Zm00001eb298940,Zm00001eb194340,DD
Zm00001eb433360,Zm00001eb194400,DD
Zm00001eb279050,Zm00001eb194430,DD
Zm00001eb005530,Zm00001eb194450,DD
Zm00001eb048480,Zm00001eb194450,DD
Zm00001eb070480,Zm00001eb194450,DD
Zm00001eb114540,Zm00001eb194450,DD
Zm00001eb167290,Zm00001eb194450,DD
Zm00001eb223320,Zm00001eb194450,DD
Zm00001eb431120,Zm00001eb194450,DD
Zm00001eb402180,Zm00001eb194450,DD
Zm00001eb142960,Zm00001eb194480,DD
Zm00001eb091630,Zm00001eb194480,DD
Zm00001eb419680,Zm00001eb194480,DD
Zm00001eb109800,Zm00001eb194500,DD
Zm00001eb043650,Zm00001eb194530,DD
Zm00001eb126240,Zm00001eb194530,DD
Zm00001eb206160,Zm00001eb194530,DD
Zm00001eb239170,Zm00001eb194530,DD
Zm00001eb384790,Zm00001eb194530,DD
Zm00001eb384800,Zm00001eb194530,DD
Zm00001eb339290,Zm00001eb194540,DD
Zm00001eb419610,Zm00001eb194540,DD
Zm00001eb070230,Zm00001eb194550,DD
Zm00001eb413290,Zm00001eb194550,DD
Zm00001eb431240,Zm00001eb194550,DD
Zm00001eb072880,Zm00001eb194600,DD
Zm00001eb414510,Zm00001eb194600,DD
Zm00001eb072880,Zm00001eb194610,DD
Zm00001eb414510,Zm00001eb194610,DD
Zm00001eb150590,Zm00001eb194640,DD
Zm00001eb124870,Zm00001eb194640,DD
Zm00001eb154930,Zm00001eb194640,DD
Zm00001eb158690,Zm00001eb194640,DD
Zm00001eb389260,Zm00001eb194640,DD
Zm00001eb375720,Zm00001eb194640,DD
Zm00001eb041230,Zm00001eb194650,DD
Zm00001eb179940,Zm00001eb194650,DD
Zm00001eb328330,Zm00001eb194650,DD
Zm00001eb134680,Zm00001eb194670,DD
Zm00001eb285440,Zm00001eb194670,DD
Zm00001eb341750,Zm00001eb194670,DD
Zm00001eb288180,Zm00001eb194670,DD
Zm00001eb391220,Zm00001eb194670,DD
Zm00001eb418000,Zm00001eb194670,DD
Zm00001eb042460,Zm00001eb194700,DD
Zm00001eb311700,Zm00001eb194700,DD
Zm00001eb400840,Zm00001eb194700,DD
Zm00001eb059010,Zm00001eb194710,DD
Zm00001eb111020,Zm00001eb194710,DD
Zm00001eb265380,Zm00001eb194710,DD
Zm00001eb330180,Zm00001eb194710,DD
Zm00001eb347580,Zm00001eb194710,DD
Zm00001eb430730,Zm00001eb194710,DD
Zm00001eb024730,Zm00001eb194720,DD
Zm00001eb098780,Zm00001eb194720,DD
Zm00001eb036370,Zm00001eb194720,DD
Zm00001eb073820,Zm00001eb194720,DD
Zm00001eb082470,Zm00001eb194720,DD
Zm00001eb109700,Zm00001eb194720,DD
Zm00001eb119310,Zm00001eb194720,DD
Zm00001eb290650,Zm00001eb194720,DD
Zm00001eb305130,Zm00001eb194720,DD
Zm00001eb352040,Zm00001eb194720,DD
Zm00001eb025820,Zm00001eb194740,DD
Zm00001eb157370,Zm00001eb194740,DD
Zm00001eb350350,Zm00001eb194740,DD
Zm00001eb080420,Zm00001eb194750,DD
Zm00001eb089020,Zm00001eb194780,DD
Zm00001eb228460,Zm00001eb194780,DD
Zm00001eb409040,Zm00001eb194780,DD
Zm00001eb142740,Zm00001eb194790,DD
Zm00001eb166460,Zm00001eb194790,DD
Zm00001eb238630,Zm00001eb194790,DD
Zm00001eb030720,Zm00001eb194820,DD
Zm00001eb105940,Zm00001eb194820,DD
Zm00001eb094300,Zm00001eb194820,DD
Zm00001eb105930,Zm00001eb194820,DD
Zm00001eb313870,Zm00001eb194820,DD
Zm00001eb399340,Zm00001eb194830,DD
Zm00001eb351970,Zm00001eb194860,DD
Zm00001eb023100,Zm00001eb194900,DD
Zm00001eb049680,Zm00001eb194900,DD
Zm00001eb100820,Zm00001eb194930,DD
Zm00001eb124780,Zm00001eb194930,DD
Zm00001eb136680,Zm00001eb194930,DD
Zm00001eb139660,Zm00001eb194930,DD
Zm00001eb232420,Zm00001eb194930,DD
Zm00001eb423360,Zm00001eb194930,DD
Zm00001eb290700,Zm00001eb194930,DD
Zm00001eb310590,Zm00001eb194930,DD
Zm00001eb350920,Zm00001eb194930,DD
Zm00001eb401620,Zm00001eb194930,DD
Zm00001eb011500,Zm00001eb194950,DD
Zm00001eb135020,Zm00001eb194950,DD
Zm00001eb135030,Zm00001eb194950,DD
Zm00001eb154320,Zm00001eb194950,DD
Zm00001eb163250,Zm00001eb194950,DD
Zm00001eb211210,Zm00001eb194950,DD
Zm00001eb216730,Zm00001eb194950,DD
Zm00001eb216740,Zm00001eb194950,DD
Zm00001eb216750,Zm00001eb194950,DD
Zm00001eb317870,Zm00001eb194950,DD
Zm00001eb127540,Zm00001eb194960,DD
Zm00001eb066790,Zm00001eb194970,DD
Zm00001eb368390,Zm00001eb194970,DD
Zm00001eb043950,Zm00001eb194990,DD
Zm00001eb063110,Zm00001eb194990,DD
Zm00001eb149440,Zm00001eb194990,DD
Zm00001eb120780,Zm00001eb194990,DD
Zm00001eb220670,Zm00001eb194990,DD
Zm00001eb283890,Zm00001eb194990,DD
Zm00001eb347360,Zm00001eb194990,DD
Zm00001eb406160,Zm00001eb194990,DD
Zm00001eb406180,Zm00001eb194990,DD
Zm00001eb325940,Zm00001eb195000,DD
Zm00001eb062390,Zm00001eb195030,DD
Zm00001eb211980,Zm00001eb195030,DD
Zm00001eb252420,Zm00001eb195040,DD
Zm00001eb012290,Zm00001eb195050,DD
Zm00001eb270960,Zm00001eb195050,DD
Zm00001eb321930,Zm00001eb195050,DD
Zm00001eb038680,Zm00001eb195080,DD
Zm00001eb262780,Zm00001eb195080,DD
Zm00001eb276280,Zm00001eb195170,DD
Zm00001eb245840,Zm00001eb195180,DD
Zm00001eb262690,Zm00001eb195180,DD
Zm00001eb276270,Zm00001eb195180,DD
Zm00001eb383870,Zm00001eb195200,DD
Zm00001eb330580,Zm00001eb195200,DD
Zm00001eb412240,Zm00001eb195210,DD
Zm00001eb383870,Zm00001eb195210,DD
Zm00001eb406310,Zm00001eb195220,DD
Zm00001eb149390,Zm00001eb195230,DD
Zm00001eb232690,Zm00001eb195230,DD
Zm00001eb007050,Zm00001eb195280,DD
Zm00001eb400460,Zm00001eb195280,DD
Zm00001eb163930,Zm00001eb195290,DD
Zm00001eb238870,Zm00001eb195320,DD
Zm00001eb224050,Zm00001eb195390,DD
Zm00001eb389750,Zm00001eb195390,DD
Zm00001eb406030,Zm00001eb195430,DD
Zm00001eb108850,Zm00001eb195460,DD
Zm00001eb174120,Zm00001eb195460,DD
Zm00001eb380160,Zm00001eb195500,DD
Zm00001eb351140,Zm00001eb195500,DD
Zm00001eb290950,Zm00001eb195520,DD
Zm00001eb293630,Zm00001eb195520,DD
Zm00001eb054090,Zm00001eb195540,DD
Zm00001eb173890,Zm00001eb195540,DD
Zm00001eb083440,Zm00001eb195580,DD
Zm00001eb336520,Zm00001eb195580,DD
Zm00001eb227170,Zm00001eb195600,DD
Zm00001eb321740,Zm00001eb195640,DD
Zm00001eb042290,Zm00001eb195660,DD
Zm00001eb107060,Zm00001eb195660,DD
Zm00001eb342390,Zm00001eb195670,DD
Zm00001eb016340,Zm00001eb195680,DD
Zm00001eb195340,Zm00001eb195680,DD
Zm00001eb265360,Zm00001eb195680,DD
Zm00001eb408300,Zm00001eb195680,DD
Zm00001eb424470,Zm00001eb195680,DD
Zm00001eb192420,Zm00001eb195690,DD
Zm00001eb006730,Zm00001eb195700,DD
Zm00001eb029130,Zm00001eb195700,DD
Zm00001eb125680,Zm00001eb195700,DD
Zm00001eb183660,Zm00001eb195700,DD
Zm00001eb341340,Zm00001eb195700,DD
Zm00001eb325740,Zm00001eb195700,DD
Zm00001eb129980,Zm00001eb195710,DD
Zm00001eb330840,Zm00001eb195710,DD
Zm00001eb392190,Zm00001eb195710,DD
Zm00001eb165040,Zm00001eb195720,DD
Zm00001eb198900,Zm00001eb195720,DD
